elapsed-r	errors-r	ops/sec(inst)-r	ops/sec(cum)-r	p50(ms)-r	p95(ms)-r	p99(ms)-r	pMax(ms)-r	elapsed-w	errors-w	ops/sec(inst)-w	ops/sec(cum)-w	p50(ms)-w	p95(ms)-w	p99(ms)-w	pMax(ms)-w
417.0	0.0	8373.3	7948.0	5.2	14.2	25.2	39.8	417.0	0.0	413.1	418.8	6.8	18.9	25.2	30.4
418.0	0.0	8196.1	7948.6	5.2	15.2	26.2	65.0	418.0	0.0	468.3	418.9	7.1	19.9	30.4	41.9
419.0	0.0	7863.7	7948.4	5.5	16.3	29.4	62.9	419.0	0.0	427.4	418.9	7.1	17.8	31.5	41.9
420.0	0.0	8378.2	7949.4	5.5	14.2	24.1	46.1	420.0	0.0	425.4	418.9	6.8	15.7	31.5	39.8
421.0	0.0	8275.9	7950.2	5.2	14.7	23.1	46.1	421.0	0.0	442.2	419.0	7.6	17.8	27.3	32.5
422.0	0.0	8573.0	7951.6	5.2	13.6	22.0	33.6	422.0	0.0	425.8	419.0	6.8	17.8	26.2	35.7
423.0	0.0	8514.7	7953.0	5.2	13.6	25.2	60.8	423.0	0.0	442.2	419.1	6.8	14.7	27.3	30.4
424.0	0.0	8412.7	7954.0	5.2	14.2	23.1	46.1	424.0	0.0	406.0	419.0	7.1	16.8	24.1	31.5
425.0	0.0	7411.3	7952.8	5.2	18.9	41.9	104.9	425.0	0.0	379.8	418.9	6.6	17.8	33.6	52.4
426.0	0.0	8253.5	7953.5	5.2	14.7	25.2	41.9	426.0	0.0	455.8	419.0	7.3	16.8	26.2	35.7
427.0	0.0	8263.9	7954.2	5.5	15.2	24.1	50.3	427.0	0.0	424.0	419.0	7.3	18.9	28.3	39.8
428.0	0.0	8109.3	7954.6	5.5	15.2	25.2	54.5	428.0	0.0	440.3	419.1	6.6	15.2	25.2	29.4
429.0	0.0	8422.0	7955.7	5.2	14.2	22.0	37.7	429.0	0.0	467.2	419.2	7.3	16.3	23.1	32.5
430.0	0.0	8310.0	7956.5	5.2	14.7	24.1	37.7	430.0	0.0	441.8	419.3	7.1	17.8	25.2	35.7
431.0	0.0	8332.6	7957.4	5.5	14.2	24.1	39.8	431.0	0.0	429.9	419.3	7.3	17.8	29.4	31.5
432.0	0.0	8239.1	7958.0	5.2	14.7	27.3	50.3	432.0	0.0	433.5	419.3	7.3	17.8	30.4	50.3
433.0	0.0	8342.5	7958.9	5.5	14.7	25.2	44.0	433.0	0.0	495.9	419.5	7.1	16.3	29.4	39.8
434.0	0.0	8395.7	7959.9	5.2	14.2	25.2	39.8	434.0	0.0	415.9	419.5	6.8	15.7	21.0	28.3
435.0	0.0	7931.6	7959.8	5.5	16.3	28.3	46.1	435.0	0.0	447.6	419.5	7.1	18.9	31.5	39.8
436.0	0.0	8379.7	7960.8	5.2	15.2	26.2	50.3	436.0	0.0	434.9	419.6	6.6	15.7	28.3	32.5
437.0	0.0	8437.3	7961.9	5.5	14.2	23.1	37.7	437.0	0.0	432.4	419.6	6.8	15.7	23.1	31.5
438.0	0.0	8761.6	7963.7	5.2	13.1	23.1	58.7	438.0	0.0	428.4	419.6	6.6	15.7	24.1	31.5
439.0	0.0	8633.5	7965.2	5.2	13.1	24.1	54.5	439.0	0.0	462.5	419.7	6.6	14.7	25.2	37.7
440.0	0.0	8597.0	7966.7	5.2	14.2	24.1	60.8	440.0	0.0	450.4	419.8	6.8	17.8	37.7	54.5
441.0	0.0	8599.0	7968.1	5.2	13.6	21.0	41.9	441.0	0.0	465.3	419.9	7.1	17.8	26.2	41.9
442.0	0.0	7967.5	7968.1	5.2	16.3	29.4	67.1	442.0	0.0	413.0	419.9	6.8	16.8	28.3	39.8
443.0	0.0	7905.5	7968.0	5.2	15.7	31.5	79.7	443.0	0.0	389.3	419.8	7.1	17.8	25.2	56.6
444.0	0.0	8283.4	7968.7	5.2	14.7	24.1	41.9	444.0	0.0	419.9	419.8	6.8	17.8	25.2	33.6
445.0	0.0	8282.0	7969.4	5.5	14.2	23.1	46.1	445.0	0.0	446.0	419.9	7.1	17.8	27.3	39.8
446.0	0.0	8284.1	7970.1	5.5	14.7	24.1	37.7	446.0	0.0	469.3	420.0	7.1	22.0	30.4	39.8
447.0	0.0	8186.1	7970.6	5.2	15.2	25.2	52.4	447.0	0.0	408.4	420.0	7.1	18.9	27.3	35.7
448.0	0.0	8426.2	7971.6	5.2	13.6	25.2	41.9	448.0	0.0	507.4	420.2	7.3	15.2	29.4	39.8
449.0	0.0	8079.8	7971.8	5.2	16.8	27.3	46.1	449.0	0.0	424.0	420.2	6.6	16.3	24.1	35.7
450.0	0.0	8475.5	7973.0	5.2	14.2	25.2	56.6	450.0	0.0	448.7	420.2	6.8	16.8	25.2	32.5
451.0	0.0	8286.0	7973.7	5.2	15.2	25.2	44.0	451.0	0.0	465.2	420.3	6.3	17.8	25.2	35.7
452.0	0.0	8318.9	7974.4	5.2	15.2	27.3	48.2	452.0	0.0	412.0	420.3	6.6	17.8	30.4	41.9
453.0	0.0	8399.2	7975.3	5.2	14.7	26.2	54.5	453.0	0.0	434.3	420.3	6.3	15.2	27.3	30.4
454.0	0.0	8530.1	7976.6	5.2	13.6	24.1	48.2	454.0	0.0	455.0	420.4	7.1	16.3	26.2	37.7
455.0	0.0	8117.6	7976.9	5.2	15.2	25.2	50.3	455.0	0.0	447.1	420.5	7.1	16.8	28.3	39.8
456.0	0.0	8278.3	7977.5	5.2	14.7	26.2	52.4	456.0	0.0	472.5	420.6	6.8	16.3	26.2	35.7
457.0	0.0	8514.6	7978.7	5.2	13.6	23.1	46.1	457.0	0.0	473.1	420.7	7.1	14.2	22.0	37.7
458.0	0.0	8664.3	7980.2	5.2	13.1	22.0	41.9	458.0	0.0	437.5	420.7	6.8	17.8	27.3	33.6
459.0	0.0	8531.7	7981.4	5.2	14.2	22.0	46.1	459.0	0.0	462.6	420.8	6.6	14.7	21.0	33.6
460.0	0.0	8500.7	7982.6	5.2	13.6	26.2	58.7	460.0	0.0	423.5	420.8	6.8	16.8	33.6	58.7
461.0	0.0	8343.0	7983.3	5.5	14.7	25.2	48.2	461.0	0.0	419.5	420.8	6.8	14.2	23.1	33.6
462.0	0.0	8143.9	7983.7	5.5	15.7	24.1	46.1	462.0	0.0	457.2	420.9	6.6	17.8	24.1	32.5
463.0	0.0	8437.0	7984.7	5.2	14.7	24.1	39.8	463.0	0.0	439.7	421.0	6.6	17.8	24.1	29.4
464.0	0.0	8480.6	7985.7	5.2	14.7	24.1	41.9	464.0	0.0	416.0	420.9	6.3	13.6	21.0	35.7
465.0	0.0	8417.9	7986.7	5.2	14.2	24.1	41.9	465.0	0.0	448.9	421.0	6.6	16.8	22.0	26.2
466.0	0.0	8401.9	7987.5	5.2	14.7	26.2	58.7	466.0	0.0	432.1	421.0	6.8	14.2	25.2	44.0
467.0	0.0	8534.8	7988.7	5.2	14.2	21.0	33.6	467.0	0.0	478.4	421.2	7.1	15.7	21.0	32.5
468.0	0.0	8936.4	7990.7	5.2	12.6	19.9	37.7	468.0	0.0	461.6	421.2	6.8	15.2	22.0	31.5
469.0	0.0	8707.6	7992.3	5.2	13.6	26.2	54.5	469.0	0.0	433.6	421.3	6.6	14.7	30.4	58.7
470.0	0.0	8984.1	7994.4	5.2	12.6	21.0	44.0	470.0	0.0	466.8	421.4	6.6	12.1	19.9	41.9
471.0	0.0	8144.1	7994.7	5.5	15.2	24.1	54.5	471.0	0.0	458.6	421.4	6.8	16.3	23.1	37.7
472.0	0.0	8248.3	7995.2	5.2	14.7	26.2	71.3	472.0	0.0	423.7	421.4	7.1	16.3	31.5	37.7
473.0	0.0	8481.0	7996.3	5.2	13.6	24.1	41.9	473.0	0.0	458.1	421.5	6.6	16.3	27.3	35.7
474.0	0.0	8403.3	7997.1	5.2	15.2	24.1	48.2	474.0	0.0	445.9	421.6	6.3	16.3	25.2	33.6
475.0	0.0	8409.4	7998.0	5.5	14.7	23.1	39.8	475.0	0.0	418.8	421.6	6.8	16.3	25.2	29.4
476.0	0.0	8432.0	7998.9	5.2	14.7	24.1	58.7	476.0	0.0	457.4	421.6	6.8	17.8	26.2	35.7
477.0	0.0	8509.6	8000.0	5.2	14.2	23.1	39.8	477.0	0.0	425.0	421.7	6.8	17.8	25.2	33.6
478.0	0.0	8344.2	8000.7	5.2	15.2	25.2	48.2	478.0	0.0	457.3	421.7	6.8	19.9	28.3	35.7
479.0	0.0	8937.1	8002.6	5.2	12.1	22.0	37.7	479.0	0.0	502.1	421.9	6.6	13.6	28.3	33.6
480.0	0.0	8600.5	8003.9	5.2	14.2	22.0	48.2	480.0	0.0	443.9	421.9	6.8	14.2	25.2	39.8
481.0	0.0	8514.2	8005.0	5.5	14.2	23.1	35.7	481.0	0.0	448.9	422.0	7.1	14.2	21.0	26.2
482.0	0.0	8446.2	8005.9	5.2	15.2	23.1	39.8	482.0	0.0	419.4	422.0	6.8	16.8	28.3	37.7
483.0	0.0	8540.8	8007.0	5.2	14.2	23.1	37.7	483.0	0.0	447.2	422.0	7.1	15.2	23.1	33.6
484.0	0.0	8411.3	8007.8	5.2	14.7	26.2	44.0	484.0	0.0	430.1	422.1	7.1	18.9	30.4	35.7
485.0	0.0	8352.6	8008.5	5.5	14.7	23.1	48.2	485.0	0.0	426.4	422.1	6.8	16.8	35.7	48.2
486.0	0.0	7791.0	8008.1	5.5	16.8	29.4	79.7	486.0	0.0	454.9	422.1	7.1	19.9	27.3	33.6
487.0	0.0	7961.3	8008.0	5.2	16.3	29.4	79.7	487.0	0.0	434.9	422.2	6.6	16.3	31.5	33.6
488.0	0.0	8416.0	8008.8	5.2	14.7	24.1	39.8	488.0	0.0	442.3	422.2	6.8	19.9	26.2	39.8
489.0	0.0	8671.7	8010.2	5.2	13.1	23.1	41.9	489.0	0.0	448.6	422.3	7.3	13.6	31.5	35.7
490.0	0.0	8451.0	8011.1	5.2	14.2	24.1	39.8	490.0	0.0	438.9	422.3	6.8	17.8	28.3	35.7
491.0	0.0	8023.9	8011.1	5.5	15.7	27.3	75.5	491.0	0.0	442.3	422.3	7.1	16.8	28.3	31.5
492.0	0.0	8515.1	8012.1	5.2	14.2	24.1	44.0	492.0	0.0	474.2	422.4	6.8	16.3	26.2	32.5
493.0	0.0	8430.1	8013.0	5.2	14.7	23.1	39.8	493.0	0.0	437.9	422.5	6.6	14.7	24.1	35.7
494.0	0.0	8507.5	8014.0	5.2	13.6	22.0	41.9	494.0	0.0	412.8	422.4	6.8	16.8	25.2	37.7
495.0	0.0	8445.0	8014.9	5.2	14.2	22.0	39.8	495.0	0.0	424.7	422.5	7.1	16.3	25.2	39.8
496.0	0.0	8446.1	8015.7	5.5	14.2	24.1	41.9	496.0	0.0	436.0	422.5	7.1	17.8	28.3	32.5
497.0	0.0	8479.6	8016.6	5.2	14.2	24.1	58.7	497.0	0.0	449.4	422.5	6.8	14.7	22.0	33.6
498.0	0.0	8206.5	8017.0	5.5	15.2	26.2	60.8	498.0	0.0	440.2	422.6	6.8	17.8	28.3	41.9
499.0	0.0	8461.1	8017.9	5.5	13.6	19.9	37.7	499.0	0.0	474.6	422.7	7.1	16.3	24.1	37.7
500.0	0.0	8428.8	8018.7	5.2	14.2	25.2	41.9	500.0	0.0	418.8	422.7	6.8	16.8	28.3	35.7
501.0	0.0	8205.4	8019.1	5.5	15.2	25.2	48.2	501.0	0.0	433.1	422.7	6.6	17.8	32.5	50.3
502.0	0.0	8972.1	8021.0	5.2	11.5	19.9	41.9	502.0	0.0	472.2	422.8	7.3	15.7	26.2	39.8
503.0	0.0	8412.5	8021.8	5.2	14.2	24.1	48.2	503.0	0.0	472.2	422.9	6.8	16.3	29.4	39.8
504.0	0.0	8605.4	8022.9	5.2	13.6	22.0	46.1	504.0	0.0	476.0	423.0	6.8	15.7	22.0	27.3
505.0	0.0	8482.4	8023.9	5.2	14.2	23.1	39.8	505.0	0.0	412.9	423.0	6.6	16.3	27.3	29.4
506.0	0.0	8318.3	8024.4	5.5	14.7	23.1	41.9	506.0	0.0	453.8	423.0	7.1	19.9	28.3	39.8
507.0	0.0	8589.2	8025.5	5.2	13.6	23.1	44.0	507.0	0.0	458.4	423.1	6.3	15.2	22.0	27.3
508.0	0.0	8571.7	8026.6	5.2	14.2	23.1	46.1	508.0	0.0	441.1	423.1	6.6	14.7	30.4	37.7
509.0	0.0	8443.1	8027.4	5.2	14.2	22.0	41.9	509.0	0.0	466.9	423.2	6.8	17.8	24.1	41.9
510.0	0.0	8384.4	8028.2	5.2	14.2	23.1	41.9	510.0	0.0	462.0	423.3	6.6	17.8	25.2	32.5
511.0	0.0	8349.2	8028.8	5.2	14.7	25.2	48.2	511.0	0.0	478.9	423.4	6.6	16.3	30.4	56.6
512.0	0.0	8722.2	8030.1	5.2	13.1	22.0	58.7	512.0	0.0	474.7	423.5	6.8	13.6	21.0	30.4
513.0	0.0	8371.5	8030.8	5.2	14.2	29.4	71.3	513.0	0.0	440.9	423.5	7.1	16.8	35.7	50.3
514.0	0.0	8263.3	8031.2	5.2	15.2	25.2	41.9	514.0	0.0	462.5	423.6	7.1	16.8	24.1	30.4
515.0	0.0	8093.2	8031.4	5.5	15.2	25.2	48.2	515.0	0.0	429.8	423.6	7.3	17.8	24.1	33.6
516.0	0.0	8314.0	8031.9	5.2	14.7	26.2	39.8	516.0	0.0	465.1	423.7	6.8	15.7	29.4	39.8
517.0	0.0	8710.4	8033.2	5.2	13.6	22.0	39.8	517.0	0.0	419.9	423.7	6.8	16.8	23.1	28.3
518.0	0.0	8570.4	8034.3	5.2	13.6	22.0	41.9	518.0	0.0	378.2	423.6	7.1	16.3	24.1	39.8
519.0	0.0	8148.2	8034.5	5.2	15.7	27.3	71.3	519.0	0.0	424.4	423.6	6.6	17.8	29.4	44.0
520.0	0.0	8687.7	8035.7	5.2	13.6	22.0	48.2	520.0	0.0	445.4	423.7	6.6	16.3	25.2	31.5
521.0	0.0	8917.6	8037.4	5.2	12.6	21.0	39.8	521.0	0.0	460.3	423.7	6.6	15.2	24.1	39.8
522.0	0.0	8459.3	8038.2	5.2	14.7	24.1	46.1	522.0	0.0	452.5	423.8	6.6	15.2	27.3	35.7
523.0	0.0	8154.0	8038.5	5.2	15.7	27.3	79.7	523.0	0.0	446.0	423.8	6.6	17.8	26.2	62.9
524.0	0.0	8480.9	8039.3	5.2	14.7	23.1	44.0	524.0	0.0	441.3	423.9	6.8	16.8	26.2	31.5
525.0	0.0	8382.0	8040.0	5.5	14.2	23.1	44.0	525.0	0.0	442.2	423.9	7.3	16.3	28.3	29.4
526.0	0.0	8647.3	8041.1	5.2	13.1	23.1	44.0	526.0	0.0	449.6	423.9	7.1	15.7	25.2	37.7
527.0	0.0	8627.4	8042.2	5.2	13.1	23.1	46.1	527.0	0.0	457.9	424.0	7.1	14.7	25.2	32.5
528.0	0.0	8654.6	8043.4	5.2	14.2	22.0	33.6	528.0	0.0	395.8	424.0	7.1	15.2	24.1	39.8
529.0	0.0	8528.9	8044.3	5.2	13.6	22.0	41.9	529.0	0.0	457.9	424.0	6.8	17.8	25.2	35.7
530.0	0.0	8323.1	8044.8	5.5	15.2	24.1	50.3	530.0	0.0	396.4	424.0	6.6	18.9	26.2	37.7
531.0	0.0	8593.7	8045.9	5.2	13.1	24.1	52.4	531.0	0.0	466.1	424.0	7.1	16.8	39.8	58.7
532.0	0.0	8455.8	8046.6	5.2	14.2	24.1	48.2	532.0	0.0	465.0	424.1	6.3	17.8	26.2	31.5
533.0	0.0	8602.9	8047.7	5.2	13.6	22.0	44.0	533.0	0.0	430.0	424.1	6.8	16.3	22.0	35.7
534.0	0.0	8432.7	8048.4	5.2	14.2	23.1	48.2	534.0	0.0	441.9	424.2	7.1	19.9	28.3	35.7
535.0	0.0	8140.0	8048.6	5.2	15.2	27.3	75.5	535.0	0.0	412.8	424.1	6.8	17.8	31.5	54.5
536.0	0.0	8296.9	8049.0	5.5	14.7	25.2	46.1	536.0	0.0	417.0	424.1	7.3	14.7	22.0	23.1
537.0	0.0	7220.4	8047.5	5.5	18.9	44.0	104.9	537.0	0.0	407.1	424.1	7.1	18.9	35.7	46.1
538.0	0.0	8217.7	8047.8	5.2	15.2	26.2	52.4	538.0	0.0	475.7	424.2	6.8	15.7	26.2	41.9
539.0	0.0	8538.6	8048.7	5.5	13.6	21.0	35.7	539.0	0.0	438.4	424.2	6.8	16.8	24.1	28.3
540.0	0.0	8326.2	8049.2	5.2	14.7	25.2	50.3	540.0	0.0	426.3	424.2	6.8	21.0	33.6	35.7
541.0	0.0	8592.1	8050.2	5.2	13.1	24.1	46.1	541.0	0.0	458.6	424.3	6.3	13.1	26.2	39.8
542.0	0.0	8155.5	8050.4	5.5	14.7	29.4	60.8	542.0	0.0	431.6	424.3	7.1	18.9	54.5	71.3
543.0	0.0	8418.2	8051.1	5.2	14.7	24.1	46.1	543.0	0.0	437.4	424.3	6.6	16.3	27.3	30.4
544.0	0.0	8490.0	8051.9	5.2	13.6	24.1	48.2	544.0	0.0	458.2	424.4	7.1	15.2	26.2	39.8
545.0	0.0	8439.7	8052.6	5.2	14.2	24.1	52.4	545.0	0.0	407.5	424.4	6.6	16.3	24.1	30.4
546.0	0.0	8367.1	8053.2	5.5	14.7	22.0	41.9	546.0	0.0	430.9	424.4	7.1	15.2	27.3	35.7
547.0	0.0	8431.9	8053.9	5.2	14.2	25.2	46.1	547.0	0.0	466.0	424.4	6.6	15.7	24.1	30.4
548.0	0.0	8516.1	8054.7	5.2	14.2	24.1	39.8	548.0	0.0	481.4	424.6	6.8	18.9	26.2	32.5
549.0	0.0	8358.9	8055.3	5.5	14.2	24.1	41.9	549.0	0.0	422.4	424.5	6.8	15.2	27.3	39.8
550.0	0.0	8165.1	8055.5	5.2	14.7	29.4	79.7	550.0	0.0	433.5	424.6	7.1	18.9	27.3	56.6
551.0	0.0	8502.0	8056.3	5.2	13.6	23.1	41.9	551.0	0.0	477.8	424.7	6.3	14.7	23.1	37.7
552.0	0.0	8201.6	8056.6	5.5	14.7	24.1	52.4	552.0	0.0	441.3	424.7	7.6	18.9	29.4	37.7
553.0	0.0	8377.6	8057.1	5.5	13.6	23.1	44.0	553.0	0.0	445.3	424.7	7.1	17.8	29.4	32.5
554.0	0.0	8367.4	8057.7	5.5	14.7	23.1	48.2	554.0	0.0	441.7	424.8	7.3	18.9	28.3	35.7
555.0	0.0	7974.9	8057.5	5.5	15.7	24.1	39.8	555.0	0.0	416.8	424.7	6.8	18.9	23.1	32.5
556.0	0.0	8326.9	8058.0	5.5	14.2	22.0	37.7	556.0	0.0	427.0	424.7	6.6	15.7	25.2	31.5
557.0	0.0	8369.9	8058.6	5.2	14.7	24.1	46.1	557.0	0.0	421.2	424.7	7.1	16.8	26.2	35.7
558.0	0.0	7973.0	8058.4	5.5	15.7	29.4	62.9	558.0	0.0	371.0	424.6	7.3	18.9	37.7	54.5
559.0	0.0	8765.5	8059.7	5.2	13.1	22.0	54.5	559.0	0.0	461.8	424.7	6.6	13.6	28.3	48.2
560.0	0.0	8285.6	8060.1	5.2	15.7	28.3	48.2	560.0	0.0	435.2	424.7	6.6	16.3	28.3	44.0
561.0	0.0	8622.8	8061.1	5.2	14.2	24.1	41.9	561.0	0.0	438.1	424.8	6.3	13.1	22.0	27.3
562.0	0.0	8447.3	8061.8	5.2	14.7	26.2	48.2	562.0	0.0	429.1	424.8	6.6	17.8	27.3	35.7
563.0	0.0	8476.2	8062.5	5.2	14.2	23.1	44.0	563.0	0.0	453.9	424.8	6.6	17.8	26.2	41.9
564.0	0.0	8437.5	8063.2	5.2	14.2	22.0	52.4	564.0	0.0	426.0	424.8	6.8	13.1	25.2	31.5
565.0	0.0	8294.1	8063.6	5.5	15.2	24.1	46.1	565.0	0.0	432.1	424.8	6.6	14.2	25.2	30.4
566.0	0.0	8408.7	8064.2	5.5	14.7	23.1	41.9	566.0	0.0	419.9	424.8	7.1	16.3	23.1	30.4
567.0	0.0	8502.5	8065.0	5.2	14.7	23.1	39.8	567.0	0.0	416.5	424.8	6.6	15.2	22.0	31.5
568.0	0.0	8409.4	8065.6	5.2	14.7	23.1	44.0	568.0	0.0	444.6	424.8	6.8	14.7	22.0	32.5
569.0	0.0	8400.9	8066.2	5.2	14.7	24.1	44.0	569.0	0.0	421.9	424.8	6.8	16.3	26.2	33.6
570.0	0.0	8427.1	8066.8	5.2	14.2	24.1	44.0	570.0	0.0	494.1	425.0	6.6	15.7	26.2	35.7
571.0	0.0	8019.7	8066.8	5.2	15.2	29.4	83.9	571.0	0.0	419.4	424.9	6.8	17.8	37.7	71.3
572.0	0.0	8500.1	8067.5	5.2	14.7	27.3	48.2	572.0	0.0	450.5	425.0	6.3	13.6	29.4	46.1
573.0	0.0	8560.1	8068.4	5.2	13.6	25.2	58.7	573.0	0.0	442.7	425.0	6.8	16.3	28.3	56.6
574.0	0.0	8254.8	8068.7	5.2	15.7	26.2	44.0	574.0	0.0	442.9	425.1	6.3	15.7	26.2	30.4
575.0	0.0	8605.3	8069.6	5.2	13.6	23.1	41.9	575.0	0.0	448.9	425.1	7.3	17.8	25.2	31.5
576.0	0.0	7917.0	8069.3	5.2	16.8	27.3	67.1	576.0	0.0	441.8	425.1	6.8	18.9	26.2	37.7
577.0	0.0	8580.9	8070.3	5.2	14.2	21.0	37.7	577.0	0.0	460.8	425.2	6.8	15.2	24.1	31.5
578.0	0.0	8483.3	8071.0	5.2	13.6	27.3	60.8	578.0	0.0	432.7	425.2	6.3	15.2	25.2	33.6
579.0	0.0	8223.4	8071.2	5.5	15.2	27.3	46.1	579.0	0.0	381.1	425.1	7.1	17.8	26.2	39.8
580.0	0.0	8725.5	8072.4	5.2	13.1	22.0	44.0	580.0	0.0	449.8	425.2	7.1	14.7	22.0	35.7
581.0	0.0	8576.9	8073.2	5.2	14.2	22.0	37.7	581.0	0.0	440.4	425.2	6.8	14.2	25.2	37.7
582.0	0.0	8547.5	8074.0	5.2	13.6	23.1	37.7	582.0	0.0	417.6	425.2	6.8	14.7	24.1	37.7
583.0	0.0	8371.0	8074.5	5.2	14.7	25.2	44.0	583.0	0.0	447.3	425.2	6.8	16.3	27.3	35.7
584.0	0.0	8456.3	8075.2	5.2	13.6	25.2	52.4	584.0	0.0	425.1	425.2	7.1	17.8	32.5	41.9
585.0	0.0	8333.0	8075.6	5.2	14.7	25.2	54.5	585.0	0.0	437.2	425.2	7.1	21.0	30.4	46.1
586.0	0.0	8582.7	8076.5	5.2	13.6	22.0	39.8	586.0	0.0	416.0	425.2	6.8	16.8	24.1	35.7
587.0	0.0	8209.9	8076.7	5.2	15.2	27.3	65.0	587.0	0.0	428.4	425.2	6.6	14.2	27.3	32.5
588.0	0.0	8616.6	8077.6	5.2	13.6	22.0	44.0	588.0	0.0	437.4	425.2	6.6	15.2	24.1	29.4
589.0	0.0	7881.9	8077.3	5.5	16.8	28.3	54.5	589.0	0.0	440.1	425.3	7.1	19.9	33.6	46.1
590.0	0.0	8363.2	8077.8	5.2	15.2	25.2	44.0	590.0	0.0	428.2	425.3	6.6	17.8	28.3	41.9
591.0	0.0	8326.3	8078.2	5.5	14.7	26.2	71.3	591.0	0.0	442.3	425.3	6.8	16.3	24.1	29.4
592.0	0.0	8471.0	8078.9	5.2	14.2	23.1	33.6	592.0	0.0	443.5	425.3	7.6	16.8	25.2	35.7
593.0	0.0	8448.6	8079.5	5.2	14.2	24.1	48.2	593.0	0.0	457.0	425.4	7.1	14.2	22.0	35.7
594.0	0.0	8525.6	8080.2	5.2	14.7	24.1	46.1	594.0	0.0	443.9	425.4	6.6	14.7	28.3	48.2
595.0	0.0	8462.0	8080.9	5.2	13.6	27.3	71.3	595.0	0.0	445.2	425.5	6.8	18.9	33.6	48.2
596.0	0.0	8437.2	8081.5	5.2	14.2	24.1	39.8	596.0	0.0	463.6	425.5	6.3	14.7	27.3	46.1
597.0	0.0	8503.3	8082.2	5.2	14.7	23.1	35.7	597.0	0.0	439.2	425.5	6.8	17.8	26.2	32.5
598.0	0.0	8481.5	8082.9	5.5	13.6	21.0	35.7	598.0	0.0	419.1	425.5	7.1	15.7	24.1	26.2
599.0	0.0	8449.0	8083.5	5.2	14.2	22.0	41.9	599.0	0.0	431.5	425.5	6.8	18.9	29.4	31.5
600.0	0.0	8575.6	8084.3	5.2	13.6	21.0	41.9	600.0	0.0	459.6	425.6	6.8	16.3	23.1	27.3
601.0	0.0	8480.3	8084.9	5.2	14.2	22.0	41.9	601.0	0.0	470.0	425.7	7.1	16.8	25.2	31.5
602.0	0.0	8149.0	8085.1	5.5	14.7	25.2	48.2	602.0	0.0	427.0	425.7	6.8	17.8	24.1	41.9
603.0	0.0	8287.7	8085.4	5.5	14.7	24.1	41.9	603.0	0.0	430.8	425.7	7.6	18.9	31.5	37.7
604.0	0.0	8572.0	8086.2	5.2	14.7	23.1	37.7	604.0	0.0	448.2	425.7	6.8	18.9	27.3	31.5
605.0	0.0	8283.7	8086.5	5.5	14.2	22.0	39.8	605.0	0.0	467.0	425.8	6.8	16.8	25.2	35.7
606.0	0.0	8378.6	8087.0	5.5	14.2	23.1	56.6	606.0	0.0	416.4	425.8	7.1	17.8	26.2	30.4
607.0	0.0	8627.6	8087.9	5.2	14.2	24.1	52.4	607.0	0.0	426.4	425.8	6.8	15.7	27.3	41.9
608.0	0.0	8231.5	8088.1	5.2	14.2	28.3	83.9	608.0	0.0	423.8	425.8	6.8	16.3	37.7	54.5
609.0	0.0	8376.5	8088.6	5.2	15.2	24.1	39.8	609.0	0.0	437.2	425.8	6.6	19.9	28.3	35.7
610.0	0.0	8477.1	8089.2	5.2	14.2	24.1	50.3	610.0	0.0	452.2	425.8	6.3	14.2	23.1	26.2
611.0	0.0	8296.9	8089.6	5.5	15.2	24.1	75.5	611.0	0.0	443.2	425.9	7.1	14.2	26.2	31.5
612.0	0.0	8482.2	8090.2	5.2	14.2	22.0	48.2	612.0	0.0	462.0	425.9	6.8	18.9	23.1	28.3
613.0	0.0	8596.7	8091.1	5.2	13.6	21.0	44.0	613.0	0.0	452.1	426.0	7.3	14.2	25.2	29.4
614.0	0.0	8437.1	8091.6	5.5	14.7	23.1	39.8	614.0	0.0	427.4	426.0	6.3	15.2	26.2	31.5
615.0	0.0	8432.2	8092.2	5.2	14.2	23.1	39.8	615.0	0.0	431.3	426.0	7.3	17.8	26.2	35.7
616.0	0.0	8462.5	8092.8	5.2	14.2	24.1	39.8	616.0	0.0	407.6	425.9	7.1	18.9	33.6	44.0
617.0	0.0	8409.5	8093.3	5.2	14.2	25.2	48.2	617.0	0.0	456.7	426.0	7.1	18.9	27.3	50.3
618.0	0.0	8348.7	8093.7	5.2	14.7	26.2	39.8	618.0	0.0	412.1	426.0	7.1	17.8	26.2	33.6
619.0	0.0	8410.8	8094.2	5.2	14.7	24.1	46.1	619.0	0.0	425.7	426.0	7.1	14.7	27.3	35.7
620.0	0.0	8548.3	8094.9	5.2	14.2	22.0	37.7	620.0	0.0	463.1	426.0	7.1	16.8	25.2	31.5
621.0	0.0	8300.1	8095.3	5.5	14.7	22.0	44.0	621.0	0.0	432.7	426.0	6.8	17.8	26.2	33.6
622.0	0.0	8382.6	8095.7	5.5	14.2	22.0	41.9	622.0	0.0	433.1	426.1	6.6	17.8	25.2	29.4
623.0	0.0	8456.6	8096.3	5.2	14.7	23.1	41.9	623.0	0.0	426.2	426.1	6.6	18.9	30.4	37.7
624.0	0.0	8388.1	8096.8	5.2	14.2	24.1	50.3	624.0	0.0	455.9	426.1	6.8	16.8	26.2	29.4
625.0	0.0	8288.6	8097.1	5.5	14.7	23.1	39.8	625.0	0.0	451.0	426.1	6.8	17.8	26.2	35.7
